# TriggerType: TRIGGER_SECOND
#-----
#TimeStamp	Sec	Hth	Con	ConD	Fin	FinD	Data	DataD	Pkt	PktD
14:22:34.569	0	1.9293845263360988E-4	1	1	2	2	23151	23151	1099	1099	
14:22:35.569	1	1.9293845263360988E-4	1	0	2	0	23151	0	1099	0	
14:22:36.569	2	1.9293845263360988E-4	1	0	2	0	23151	0	1099	0	
14:22:37.569	3	1.9293845263360988E-4	1	0	2	0	23151	0	1099	0	
14:22:38.569	4	1.9293845263360988E-4	1	0	2	0	23151	0	1099	0	
14:22:39.570	5	1.9293845263360988E-4	2	1	9	7	53686	30535	2286	1187	
14:22:40.569	6	1.9293845263360988E-4	3	1	15	6	55581	1895	2473	187	
14:22:41.569	7	1.9293845263360988E-4	3	0	15	0	55581	0	2473	0	
14:22:42.569	8	1.9293845263360988E-4	3	0	15	0	55581	0	2473	0	
14:22:43.569	9	1.9293845263360988E-4	3	0	15	0	55581	0	2473	0	
14:22:44.569	10	1.9293845263360988E-4	4	1	26	11	91512	35931	3720	1247	
14:22:45.569	11	1.9293845263360988E-4	7	3	51	25	95876	4364	4056	336	
14:22:46.569	12	1.9293845263360988E-4	7	0	53	2	96022	146	4058	2	
14:22:47.570	13	1.9293845263360988E-4	7	0	53	0	96022	0	4058	0	
14:22:48.571	14	1.9293845263360988E-4	7	0	53	0	96022	0	4058	0	
14:22:49.571	15	1.9293845263360988E-4	8	1	66	13	134216	38194	5312	1254	
14:22:50.571	16	1.9293845263360988E-4	15	7	129	63	145905	11689	5885	573	
14:22:51.571	17	3.8587690526721975E-4	15	0	179	50	149774	3869	5938	53	
14:22:52.571	18	3.8587690526721975E-4	15	0	179	0	149774	0	5938	0	
14:22:53.571	19	3.8587690526721975E-4	15	0	179	0	149774	0	5938	0	
14:22:54.571	20	3.8587690526721975E-4	16	1	193	14	188836	39062	7172	1234	
14:22:55.571	21	0.001543507621068879	31	15	313	120	215953	27117	8133	961	
14:22:56.572	22	0.0019293845263360988	31	0	528	215	240773	24820	8473	340	
14:22:57.571	23	0.0021223229789697085	31	0	557	29	243474	2701	8510	37	
14:22:58.571	24	0.0021223229789697085	31	0	557	0	243474	0	8510	0	
14:22:59.572	25	0.003087015242137758	32	1	570	13	281479	38005	9695	1185	
14:23:00.571	26	0.007331661200077175	58	26	730	160	318679	37200	10879	1184	
14:23:01.571	27	0.009261045726413274	61	3	1155	425	398708	80029	11992	1113	
14:23:02.571	28	0.011576307158016592	61	0	1349	194	431631	32923	12443	451	
14:23:03.572	29	0.011576307158016592	61	0	1349	0	432215	584	12451	8	
14:23:04.571	30	0.011769245610650203	61	0	1355	6	468749	36534	13561	1110	
14:23:05.571	31	0.01967972216862821	91	30	1558	203	514423	45674	14939	1378	
14:23:06.571	32	0.0273972602739726	110	19	2221	663	681129	166706	17273	2334	
14:23:07.572	33	0.03993825969515725	110	0	2949	728	867717	186588	19829	2556	
14:23:08.571	34	0.044568782558363884	110	0	3066	117	892391	24674	20167	338	
